CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE,PRICE_PREDICTION,is_train,model_name,model_version,date
0.13914,0.0,4.05,0.0,0.51,5.572,88.5,2.5961,5.0,296.0,16.6,396.9,14.69,23.1,23.66526161237047,1,Linear Regressor,2,2020-08-17
13.0751,0.0,18.1,0.0,0.58,5.713,56.7,2.8237,24.0,666.0,20.2,396.9,14.76,20.1,18.678468911333944,1,Linear Regressor,2,2020-08-17
13.6781,0.0,18.1,0.0,0.74,5.935,87.9,1.8206,24.0,666.0,20.2,68.95,34.02,8.4,4.2505064984689795,1,Linear Regressor,2,2020-08-17
0.13117,0.0,8.56,0.0,0.52,6.127,85.2,2.1224,5.0,384.0,20.9,387.69,14.09,20.4,21.108883651215507,1,Linear Regressor,2,2020-08-17
0.11069,0.0,13.89,1.0,0.55,5.951,93.8,2.8893,5.0,276.0,16.4,396.9,17.92,21.5,25.08111582910052,1,Linear Regressor,2,2020-08-17
2.77974,0.0,19.58,0.0,0.871,4.903,97.8,1.3459,5.0,403.0,14.7,396.9,29.29,11.8,8.782310729054736,1,Linear Regressor,2,2020-08-17
0.38735,0.0,25.65,0.0,0.581,5.613,95.6,1.7572,2.0,188.0,19.1,359.29,27.26,15.7,14.28627400922533,1,Linear Regressor,2,2020-08-17
0.09512,0.0,12.83,0.0,0.437,6.286,45.0,4.5026,5.0,398.0,18.7,383.23,8.94,21.4,23.944873026604775,1,Linear Regressor,2,2020-08-17
0.04011,80.0,1.52,0.0,0.404,7.287,34.1,7.309,2.0,329.0,12.6,396.9,4.08,33.3,36.20979711377038,1,Linear Regressor,2,2020-08-17
3.56868,0.0,18.1,0.0,0.58,6.437,75.0,2.8965,24.0,666.0,20.2,393.37,14.36,23.2,22.533048093793393,1,Linear Regressor,2,2020-08-17
0.63796,0.0,8.14,0.0,0.538,6.096,84.5,4.4619,4.0,307.0,21.0,380.02,10.26,18.2,19.669940838375812,1,Linear Regressor,2,2020-08-17
2.73397,0.0,19.58,0.0,0.871,5.597,94.9,1.5257,5.0,403.0,14.7,351.85,21.45,15.4,14.70988749633711,1,Linear Regressor,2,2020-08-17
0.44791,0.0,6.2,1.0,0.507,6.726,66.5,3.6519,8.0,307.0,17.4,360.2,8.05,29.0,31.785233935580067,1,Linear Regressor,2,2020-08-17
8.20058,0.0,18.1,0.0,0.713,5.936,80.3,2.7792,24.0,666.0,20.2,3.5,16.94,13.5,12.434742755854614,1,Linear Regressor,2,2020-08-17
2.14918,0.0,19.58,0.0,0.871,5.709,98.5,1.6232,5.0,403.0,14.7,261.95,15.79,19.4,17.171677006475687,1,Linear Regressor,2,2020-08-17
8.24809,0.0,18.1,0.0,0.713,7.393,99.3,2.4527,24.0,666.0,20.2,375.87,16.74,17.8,22.363177841078716,1,Linear Regressor,2,2020-08-17
0.27957,0.0,9.69,0.0,0.585,5.926,42.6,2.3817,6.0,391.0,19.2,396.9,13.59,24.5,20.55920819185737,1,Linear Regressor,2,2020-08-17
0.62739,0.0,8.14,0.0,0.538,5.834,56.5,4.4986,4.0,307.0,21.0,395.62,8.47,19.9,19.528650491551744,1,Linear Regressor,2,2020-08-17
11.8123,0.0,18.1,0.0,0.718,6.824,76.5,1.794,24.0,666.0,20.2,48.45,22.74,8.4,13.812884579151934,1,Linear Regressor,2,2020-08-17
0.12744,0.0,6.91,0.0,0.448,6.77,2.9,5.7209,3.0,233.0,17.9,385.41,4.84,26.6,27.582091953889666,1,Linear Regressor,2,2020-08-17
0.14455,12.5,7.87,0.0,0.524,6.172,96.1,5.9505,5.0,311.0,15.2,396.9,19.15,27.1,19.975810770349945,1,Linear Regressor,2,2020-08-17
7.02259,0.0,18.1,0.0,0.718,6.006,95.3,1.8746,24.0,666.0,20.2,319.98,15.7,14.2,18.288389277249046,1,Linear Regressor,2,2020-08-17
0.02763,75.0,2.95,0.0,0.428,6.595,21.8,5.4011,3.0,252.0,18.3,395.63,4.32,30.8,31.32724389650771,1,Linear Regressor,2,2020-08-17
2.81838,0.0,18.1,0.0,0.532,5.762,40.3,4.0983,24.0,666.0,20.2,392.92,10.42,21.8,21.11936587650023,1,Linear Regressor,2,2020-08-17
0.15098,0.0,10.01,0.0,0.547,6.021,82.6,2.7474,6.0,432.0,17.8,394.51,10.3,19.2,24.139889593117598,1,Linear Regressor,2,2020-08-17
0.14476,0.0,10.01,0.0,0.547,5.731,65.2,2.7592,6.0,432.0,17.8,391.5,13.61,19.3,21.080882216468492,1,Linear Regressor,2,2020-08-17
8.79212,0.0,18.1,0.0,0.584,5.565,70.6,2.0635,24.0,666.0,20.2,3.65,17.16,11.7,14.27958365308789,1,Linear Regressor,2,2020-08-17
7.05042,0.0,18.1,0.0,0.614,6.103,85.1,2.0218,24.0,666.0,20.2,2.52,23.29,13.4,12.684541083002415,1,Linear Regressor,2,2020-08-17
0.25356,0.0,9.9,0.0,0.544,5.705,77.7,3.945,4.0,304.0,18.4,396.42,11.5,16.2,20.934925875336276,1,Linear Regressor,2,2020-08-17
20.7162,0.0,18.1,0.0,0.659,4.138,100.0,1.1781,24.0,666.0,20.2,370.22,23.34,11.9,8.780108565163111,1,Linear Regressor,2,2020-08-17
0.08308,0.0,2.46,0.0,0.488,5.604,89.8,2.9879,3.0,193.0,17.8,391.0,13.98,26.4,23.400702304447865,1,Linear Regressor,2,2020-08-17
4.66883,0.0,18.1,0.0,0.713,5.976,87.9,2.5806,24.0,666.0,20.2,10.48,19.01,12.7,12.284308969560353,1,Linear Regressor,2,2020-08-17
0.15876,0.0,10.81,0.0,0.413,5.961,17.5,5.2873,4.0,305.0,19.2,376.94,9.88,21.7,21.52421311137133,1,Linear Regressor,2,2020-08-17
24.3938,0.0,18.1,0.0,0.7,4.652,100.0,1.4672,24.0,666.0,20.2,396.9,28.28,10.5,6.609848254391395,1,Linear Regressor,2,2020-08-17
0.17134,0.0,10.01,0.0,0.547,5.928,88.2,2.4631,6.0,432.0,17.8,344.91,15.76,18.3,20.788325981779092,1,Linear Regressor,2,2020-08-17
0.11027,25.0,5.13,0.0,0.453,6.456,67.8,7.2255,8.0,284.0,19.7,396.9,6.73,22.2,24.374142442738716,1,Linear Regressor,2,2020-08-17
0.28955,0.0,10.59,0.0,0.489,5.412,9.8,3.5875,4.0,277.0,18.6,348.93,29.55,23.7,10.498710045478582,1,Linear Regressor,2,2020-08-17
10.233,0.0,18.1,0.0,0.614,6.185,96.7,2.1705,24.0,666.0,20.2,379.7,18.03,14.6,19.454011983945747,1,Linear Regressor,2,2020-08-17
22.0511,0.0,18.1,0.0,0.74,5.818,92.4,1.8662,24.0,666.0,20.2,391.45,22.11,10.5,12.853650853182295,1,Linear Regressor,2,2020-08-17
0.10659,80.0,1.91,0.0,0.413,5.936,19.5,10.5857,4.0,334.0,22.0,376.04,5.57,20.6,16.778436179054506,1,Linear Regressor,2,2020-08-17
0.21719,0.0,10.59,1.0,0.489,5.807,53.8,3.6526,4.0,277.0,18.6,390.94,16.03,22.4,22.686311191714864,1,Linear Regressor,2,2020-08-17
0.3494,0.0,9.9,0.0,0.544,5.972,76.7,3.1025,4.0,304.0,18.4,396.24,9.97,20.3,23.91927379102804,1,Linear Regressor,2,2020-08-17
0.32982,0.0,21.89,0.0,0.624,5.822,95.4,2.4699,4.0,437.0,21.2,388.69,15.03,18.4,15.854825266463294,1,Linear Regressor,2,2020-08-17
0.10959,0.0,11.93,0.0,0.573,6.794,89.3,2.3889,1.0,273.0,21.0,393.45,6.48,22.0,26.269164850400912,1,Linear Regressor,2,2020-08-17
0.00906,90.0,2.97,0.0,0.4,7.088,20.8,7.3073,1.0,285.0,15.3,394.72,7.85,32.2,31.430114989793413,1,Linear Regressor,2,2020-08-17
5.58107,0.0,18.1,0.0,0.713,6.436,87.9,2.3158,24.0,666.0,20.2,100.19,16.22,14.3,16.674819860898033,1,Linear Regressor,2,2020-08-17
0.29916,20.0,6.96,0.0,0.464,5.856,42.1,4.429,3.0,223.0,18.6,388.65,13.0,21.1,22.347257069985577,1,Linear Regressor,2,2020-08-17
0.01709,90.0,2.02,0.0,0.41,6.728,36.1,12.1265,5.0,187.0,17.0,384.46,4.5,30.1,25.535521547060938,1,Linear Regressor,2,2020-08-17
15.8744,0.0,18.1,0.0,0.671,6.545,99.1,1.5192,24.0,666.0,20.2,396.9,21.08,10.9,18.562999196209095,1,Linear Regressor,2,2020-08-17
5.87205,0.0,18.1,0.0,0.693,6.405,96.0,1.6768,24.0,666.0,20.2,396.9,19.37,12.5,19.413019871763733,1,Linear Regressor,2,2020-08-17
0.04819,80.0,3.64,0.0,0.392,6.108,32.0,9.2203,1.0,315.0,16.4,392.89,6.57,21.9,24.23341884403723,1,Linear Regressor,2,2020-08-17
14.4383,0.0,18.1,0.0,0.597,6.852,100.0,1.4655,24.0,666.0,20.2,179.36,19.78,27.5,19.623919642783704,1,Linear Regressor,2,2020-08-17
1.13081,0.0,8.14,0.0,0.538,5.713,94.1,4.233,4.0,307.0,21.0,360.17,22.6,12.7,11.790658976233097,1,Linear Regressor,2,2020-08-17
28.6558,0.0,18.1,0.0,0.597,5.155,100.0,1.5894,24.0,666.0,20.2,210.97,20.08,16.3,12.100197471329395,1,Linear Regressor,2,2020-08-17
0.13158,0.0,10.01,0.0,0.547,6.176,72.5,2.7301,6.0,432.0,17.8,393.3,12.04,21.2,23.644094447092513,1,Linear Regressor,2,2020-08-17
25.0461,0.0,18.1,0.0,0.693,5.987,100.0,1.5888,24.0,666.0,20.2,396.9,26.77,5.6,12.010856383584194,1,Linear Regressor,2,2020-08-17
0.05602,0.0,2.46,0.0,0.488,7.831,53.6,3.1992,3.0,193.0,17.8,392.63,4.45,50.0,35.73338958886549,1,Linear Regressor,2,2020-08-17
0.08447,0.0,4.05,0.0,0.51,5.859,68.7,2.7019,5.0,296.0,16.6,393.23,9.64,22.6,27.013892142593928,1,Linear Regressor,2,2020-08-17
1.05393,0.0,8.14,0.0,0.538,5.935,29.3,4.4986,4.0,307.0,21.0,386.85,6.58,23.1,20.472561825540634,1,Linear Regressor,2,2020-08-17
0.0459,52.5,5.32,0.0,0.405,6.315,45.6,7.3172,6.0,293.0,16.6,396.9,7.6,22.3,27.462641413366086,1,Linear Regressor,2,2020-08-17
0.01538,90.0,3.75,0.0,0.394,7.454,34.2,6.3361,3.0,244.0,15.9,386.34,3.11,44.0,37.39916897147748,1,Linear Regressor,2,2020-08-17
0.05372,0.0,13.92,0.0,0.437,6.549,51.0,5.9604,4.0,289.0,16.0,392.85,7.39,27.1,27.307213110044245,1,Linear Regressor,2,2020-08-17
0.07244,60.0,1.69,0.0,0.411,5.884,18.5,10.7103,4.0,411.0,18.3,392.33,7.79,18.6,17.145610077835602,1,Linear Regressor,2,2020-08-17
11.0874,0.0,18.1,0.0,0.718,6.411,100.0,1.8589,24.0,666.0,20.2,318.75,15.02,16.7,19.703487377138146,1,Linear Regressor,2,2020-08-17
0.34109,0.0,7.38,0.0,0.493,6.415,40.1,4.7211,5.0,287.0,19.6,396.9,6.12,25.0,25.121258398814827,1,Linear Regressor,2,2020-08-17
0.03502,80.0,4.95,0.0,0.411,6.861,27.9,5.1167,4.0,245.0,19.2,396.9,3.33,28.5,33.35224683423261,1,Linear Regressor,2,2020-08-17
0.0315,95.0,1.47,0.0,0.403,6.975,15.3,7.6534,3.0,402.0,17.0,396.9,4.56,34.9,30.07139048555994,1,Linear Regressor,2,2020-08-17
0.05479,33.0,2.18,0.0,0.472,6.616,58.1,3.37,7.0,222.0,18.4,393.36,8.93,28.4,30.97694433722856,1,Linear Regressor,2,2020-08-17
0.51183,0.0,6.2,0.0,0.507,7.358,71.6,4.148,8.0,307.0,17.4,390.07,4.73,31.5,32.851816978916226,1,Linear Regressor,2,2020-08-17
0.06905,0.0,2.18,0.0,0.458,7.147,54.2,6.0622,3.0,222.0,18.7,396.9,5.33,36.2,28.048314302430796,1,Linear Regressor,2,2020-08-17
0.03768,80.0,1.52,0.0,0.404,7.274,38.3,7.309,2.0,329.0,12.6,392.2,6.62,34.6,34.77964390479158,1,Linear Regressor,2,2020-08-17
1.80028,0.0,19.58,0.0,0.605,5.877,79.2,2.4259,5.0,403.0,14.7,227.61,12.14,23.8,22.95191358722655,1,Linear Regressor,2,2020-08-17
6.53876,0.0,18.1,1.0,0.631,7.016,97.5,1.2024,24.0,666.0,20.2,392.05,2.96,50.0,34.82125669001215,1,Linear Regressor,2,2020-08-17
0.02731,0.0,7.07,0.0,0.469,6.421,78.9,4.9671,2.0,242.0,17.8,396.9,9.14,21.6,25.38188095961979,1,Linear Regressor,2,2020-08-17
0.08707,0.0,12.83,0.0,0.437,6.14,45.8,4.0905,5.0,398.0,18.7,386.96,10.27,20.8,23.36272561074204,1,Linear Regressor,2,2020-08-17
45.7461,0.0,18.1,0.0,0.693,4.519,100.0,1.6582,24.0,666.0,20.2,88.27,36.98,7.0,-4.377329009726516,1,Linear Regressor,2,2020-08-17
0.03551,25.0,4.86,0.0,0.426,6.167,46.7,5.4007,4.0,281.0,19.0,390.64,7.51,22.9,25.297676330879742,1,Linear Regressor,2,2020-08-17
0.13262,0.0,8.56,0.0,0.52,5.851,96.7,2.1069,5.0,384.0,20.9,394.05,16.47,19.5,19.061002978866835,1,Linear Regressor,2,2020-08-17
0.12329,0.0,10.01,0.0,0.547,5.913,92.9,2.3534,6.0,432.0,17.8,394.95,16.21,18.8,21.247283676557068,1,Linear Regressor,2,2020-08-17
0.04666,80.0,1.52,0.0,0.404,7.107,36.6,7.309,2.0,329.0,12.6,354.31,8.61,30.3,32.683035968078265,1,Linear Regressor,2,2020-08-17
0.2909,0.0,21.89,0.0,0.624,6.174,93.6,1.6119,4.0,437.0,21.2,388.08,24.16,14.0,13.370572310830156,1,Linear Regressor,2,2020-08-17
0.02899,40.0,1.25,0.0,0.429,6.939,34.5,8.7921,1.0,335.0,19.7,389.85,5.89,26.6,22.217836501969717,1,Linear Regressor,2,2020-08-17
0.19186,0.0,7.38,0.0,0.493,6.431,14.7,5.4159,5.0,287.0,19.6,393.68,5.08,24.6,24.42649710705026,1,Linear Regressor,2,2020-08-17
1.49632,0.0,19.58,0.0,0.871,5.404,100.0,1.5916,5.0,403.0,14.7,341.6,13.28,19.6,18.45261412073136,1,Linear Regressor,2,2020-08-17
0.16211,20.0,6.96,0.0,0.464,6.24,16.3,4.429,3.0,223.0,18.6,396.9,6.59,25.2,27.00312897624739,1,Linear Regressor,2,2020-08-17
2.924,0.0,19.58,0.0,0.605,6.101,93.0,2.2834,5.0,403.0,14.7,240.16,9.81,25.0,25.379756181029215,1,Linear Regressor,2,2020-08-17
88.9762,0.0,18.1,0.0,0.671,6.968,91.9,1.4165,24.0,666.0,20.2,396.9,17.21,10.4,14.286080819652828,1,Linear Regressor,2,2020-08-17
0.03871,52.5,5.32,0.0,0.405,6.209,31.3,7.3172,6.0,293.0,16.6,396.9,7.14,23.2,27.183562701709498,1,Linear Regressor,2,2020-08-17
0.03548,80.0,3.64,0.0,0.392,5.876,19.1,9.2203,1.0,315.0,16.4,395.18,9.25,20.9,21.845255106795662,1,Linear Regressor,2,2020-08-17
20.0849,0.0,18.1,0.0,0.7,4.368,91.2,1.4395,24.0,666.0,20.2,285.83,30.63,8.8,3.5499763087864125,1,Linear Regressor,2,2020-08-17
0.08265,0.0,13.92,0.0,0.437,6.127,18.4,5.5027,4.0,289.0,16.0,396.9,8.58,23.9,25.530003036634163,1,Linear Regressor,2,2020-08-17
14.2362,0.0,18.1,0.0,0.693,6.343,100.0,1.5741,24.0,666.0,20.2,396.9,20.32,7.2,17.96451461080035,1,Linear Regressor,2,2020-08-17
0.17446,0.0,10.59,1.0,0.489,5.96,92.1,3.8771,4.0,277.0,18.6,393.25,17.27,21.7,22.67072454163675,1,Linear Regressor,2,2020-08-17
0.34006,0.0,21.89,0.0,0.624,6.458,98.9,2.1185,4.0,437.0,21.2,395.04,12.6,19.2,20.035538026442715,1,Linear Regressor,2,2020-08-17
0.11132,0.0,27.74,0.0,0.609,5.983,83.5,2.1099,4.0,711.0,20.1,396.9,13.35,20.1,15.920513413582064,1,Linear Regressor,2,2020-08-17
0.04462,25.0,4.86,0.0,0.426,6.619,70.4,5.4007,4.0,281.0,19.0,395.63,7.22,23.9,27.358871137720783,1,Linear Regressor,2,2020-08-17
4.55587,0.0,18.1,0.0,0.718,3.561,87.9,1.6132,24.0,666.0,20.2,354.7,7.12,27.5,15.286048816757297,1,Linear Regressor,2,2020-08-17
0.09065,20.0,6.96,1.0,0.464,5.92,61.5,3.9175,3.0,223.0,18.6,391.34,13.65,20.7,25.83885842318955,1,Linear Regressor,2,2020-08-17
0.17505,0.0,5.96,0.0,0.499,5.966,30.2,3.8473,5.0,279.0,19.2,393.43,10.13,24.7,22.896417644599765,1,Linear Regressor,2,2020-08-17
0.03041,0.0,5.19,0.0,0.515,5.895,59.6,5.615,5.0,224.0,20.2,394.81,10.56,18.5,19.562964933830106,1,Linear Regressor,2,2020-08-17
0.19073,22.0,5.86,0.0,0.431,6.718,17.5,7.8265,7.0,330.0,19.1,393.74,6.56,26.2,23.905516777203264,1,Linear Regressor,2,2020-08-17
0.03306,0.0,5.19,0.0,0.515,6.059,37.3,4.8122,5.0,224.0,20.2,396.14,8.51,20.6,22.20208236356858,1,Linear Regressor,2,2020-08-17
13.5222,0.0,18.1,0.0,0.631,3.863,100.0,1.5106,24.0,666.0,20.2,131.42,13.33,23.1,11.492399096377401,1,Linear Regressor,2,2020-08-17
0.18159,0.0,7.38,0.0,0.493,6.376,54.3,4.5404,5.0,287.0,19.6,396.9,6.87,23.1,25.01443640656372,1,Linear Regressor,2,2020-08-17
0.35114,0.0,7.38,0.0,0.493,6.041,49.9,4.7211,5.0,287.0,19.6,396.9,7.7,20.4,23.052252761373456,1,Linear Regressor,2,2020-08-17
0.33983,22.0,5.86,0.0,0.431,6.108,34.9,8.0555,7.0,330.0,19.1,390.18,9.16,24.3,20.14517282433861,1,Linear Regressor,2,2020-08-17
8.71675,0.0,18.1,0.0,0.693,6.471,98.8,1.7257,24.0,666.0,20.2,391.98,17.12,13.1,20.46481501442902,1,Linear Regressor,2,2020-08-17
3.32105,0.0,19.58,1.0,0.871,5.403,100.0,1.3216,5.0,403.0,14.7,396.9,26.82,13.4,14.4904702793661,1,Linear Regressor,2,2020-08-17
0.20608,22.0,5.86,0.0,0.431,5.593,76.5,7.9549,7.0,330.0,19.1,372.49,12.5,17.6,16.944537483423918,1,Linear Regressor,2,2020-08-17
0.1712,0.0,8.56,0.0,0.52,5.836,91.9,2.211,5.0,384.0,20.9,395.67,18.66,19.5,17.626231674037207,1,Linear Regressor,2,2020-08-17
0.04203,28.0,15.04,0.0,0.464,6.442,53.6,3.6659,4.0,270.0,18.2,395.01,8.16,22.9,28.826982282058488,1,Linear Regressor,2,2020-08-17
0.0536,21.0,5.64,0.0,0.439,6.511,21.1,6.8147,4.0,243.0,16.8,396.9,5.28,25.0,27.561429004854983,1,Linear Regressor,2,2020-08-17
0.1403,22.0,5.86,0.0,0.431,6.487,13.0,7.3967,7.0,330.0,19.1,396.28,5.9,24.4,24.065055978344226,1,Linear Regressor,2,2020-08-17
0.09604,40.0,6.41,0.0,0.447,6.854,42.8,4.2673,4.0,254.0,17.6,396.9,2.98,32.0,33.81837733843139,1,Linear Regressor,2,2020-08-17
0.76162,20.0,3.97,0.0,0.647,5.56,62.8,1.9865,5.0,264.0,13.0,392.4,10.45,22.8,28.65877199190006,1,Linear Regressor,2,2020-08-17
0.10008,0.0,2.46,0.0,0.488,6.563,95.6,2.847,3.0,193.0,17.8,396.9,5.68,32.5,31.618666294327376,1,Linear Regressor,2,2020-08-17
0.05497,0.0,5.19,0.0,0.515,5.985,45.4,4.8122,5.0,224.0,20.2,396.9,9.74,19.0,21.36775011629465,1,Linear Regressor,2,2020-08-17
1.12658,0.0,19.58,1.0,0.871,5.012,88.0,1.6102,5.0,403.0,14.7,343.28,12.12,15.3,20.207085189436768,1,Linear Regressor,2,2020-08-17
1.62864,0.0,21.89,0.0,0.624,5.019,100.0,1.4394,4.0,437.0,21.2,396.9,34.41,14.4,4.007812889663732,1,Linear Regressor,2,2020-08-17
1.35472,0.0,8.14,0.0,0.538,6.072,100.0,4.175,4.0,307.0,21.0,376.73,13.04,14.5,18.55245743811458,1,Linear Regressor,2,2020-08-17
0.62976,0.0,8.14,0.0,0.538,5.949,61.8,4.7075,4.0,307.0,21.0,396.9,8.26,20.4,19.812647963710372,1,Linear Regressor,2,2020-08-17
0.40202,0.0,9.9,0.0,0.544,6.382,67.2,3.5325,4.0,304.0,18.4,395.21,10.36,23.1,24.39907016769611,1,Linear Regressor,2,2020-08-17
0.22188,20.0,6.96,1.0,0.464,7.691,51.8,4.3665,3.0,223.0,18.6,390.77,6.58,35.2,35.12998703082227,1,Linear Regressor,2,2020-08-17
7.52601,0.0,18.1,0.0,0.713,6.417,98.3,2.185,24.0,666.0,20.2,304.21,19.31,13.0,17.219559388255,1,Linear Regressor,2,2020-08-17
0.04417,70.0,2.24,0.0,0.4,6.871,47.4,7.8278,5.0,358.0,14.8,390.86,6.07,24.8,31.05303550373087,1,Linear Regressor,2,2020-08-17
0.03466,35.0,6.06,0.0,0.4379,6.031,23.3,6.6407,1.0,304.0,16.9,362.25,7.83,19.4,23.324840769621392,1,Linear Regressor,2,2020-08-17
0.32264,0.0,21.89,0.0,0.624,5.942,93.5,1.9669,4.0,437.0,21.2,378.25,16.9,17.4,15.867018609186697,1,Linear Regressor,2,2020-08-17
0.59005,0.0,21.89,0.0,0.624,6.372,97.9,2.3274,4.0,437.0,21.2,385.76,11.12,23.0,20.092338176441054,1,Linear Regressor,2,2020-08-17
0.17331,0.0,9.69,0.0,0.585,5.707,54.0,2.3817,6.0,391.0,19.2,396.9,12.01,21.8,20.78298940368125,1,Linear Regressor,2,2020-08-17
73.5341,0.0,18.1,0.0,0.679,5.957,100.0,1.8026,24.0,666.0,20.2,16.45,20.62,8.8,5.830238348566169,1,Linear Regressor,2,2020-08-17
0.47547,0.0,9.9,0.0,0.544,6.113,58.8,4.0019,4.0,304.0,18.4,396.23,12.73,21.0,21.38650456341423,1,Linear Regressor,2,2020-08-17
0.75026,0.0,8.14,0.0,0.538,5.924,94.1,4.3996,4.0,307.0,21.0,394.33,16.3,15.6,16.12104401375546,1,Linear Regressor,2,2020-08-17
7.36711,0.0,18.1,0.0,0.679,6.193,78.1,1.9356,24.0,666.0,20.2,96.73,21.52,11.0,13.788705148879028,1,Linear Regressor,2,2020-08-17
0.02985,0.0,2.18,0.0,0.458,6.43,58.7,6.0622,3.0,222.0,18.7,394.12,5.21,28.7,25.612729471565228,1,Linear Regressor,2,2020-08-17
3.67367,0.0,18.1,0.0,0.583,6.312,51.9,3.9917,24.0,666.0,20.2,388.62,10.58,21.2,22.168553329023887,1,Linear Regressor,2,2020-08-17
0.17783,0.0,9.69,0.0,0.585,5.569,73.5,2.3999,6.0,391.0,19.2,395.77,15.1,17.5,18.79241112475033,1,Linear Regressor,2,2020-08-17
0.01381,80.0,0.46,0.0,0.422,7.875,32.0,5.6484,4.0,255.0,14.4,394.23,2.97,50.0,40.69743864411682,1,Linear Regressor,2,2020-08-17
1.38799,0.0,8.14,0.0,0.538,5.95,82.0,3.99,4.0,307.0,21.0,232.6,27.71,13.2,8.67173981212692,1,Linear Regressor,2,2020-08-17
5.82115,0.0,18.1,0.0,0.713,6.513,89.9,2.8016,24.0,666.0,20.2,393.82,10.29,20.2,22.611267149569112,1,Linear Regressor,2,2020-08-17
6.28807,0.0,18.1,0.0,0.74,6.341,96.4,2.072,24.0,666.0,20.2,318.01,17.79,14.9,17.705794204897586,1,Linear Regressor,2,2020-08-17
7.83932,0.0,18.1,0.0,0.655,6.209,65.4,2.9634,24.0,666.0,20.2,396.9,13.22,21.4,20.331434439860573,1,Linear Regressor,2,2020-08-17
0.04301,80.0,1.91,0.0,0.413,5.663,21.9,10.5857,4.0,334.0,22.0,382.8,8.05,18.2,14.57576252424979,1,Linear Regressor,2,2020-08-17
0.25915,0.0,21.89,0.0,0.624,5.693,96.0,1.7883,4.0,437.0,21.2,392.11,17.19,16.2,15.278317683605792,1,Linear Regressor,2,2020-08-17
3.69311,0.0,18.1,0.0,0.713,6.376,88.4,2.5671,24.0,666.0,20.2,391.43,14.65,17.7,20.293139298821565,1,Linear Regressor,2,2020-08-17
0.03049,55.0,3.78,0.0,0.484,6.874,28.1,6.4654,5.0,370.0,17.6,387.97,4.61,31.2,28.511547177580844,1,Linear Regressor,2,2020-08-17
14.0507,0.0,18.1,0.0,0.597,6.657,100.0,1.5275,24.0,666.0,20.2,35.05,21.22,17.2,16.55282510180001,1,Linear Regressor,2,2020-08-17
9.39063,0.0,18.1,0.0,0.74,5.627,93.9,1.8172,24.0,666.0,20.2,396.9,22.88,12.8,13.28506567214674,1,Linear Regressor,2,2020-08-17
1.51902,0.0,19.58,1.0,0.605,8.375,93.9,2.162,5.0,403.0,14.7,388.45,3.32,50.0,41.45372743747099,1,Linear Regressor,2,2020-08-17
0.05188,0.0,4.49,0.0,0.449,6.015,45.1,4.4272,3.0,247.0,18.5,395.99,12.86,22.5,22.30956018502319,1,Linear Regressor,2,2020-08-17
0.23912,0.0,9.69,0.0,0.585,6.019,65.3,2.4091,6.0,391.0,19.2,396.9,12.92,21.2,21.46342494729806,1,Linear Regressor,2,2020-08-17
0.03537,34.0,6.09,0.0,0.433,6.59,40.4,5.4917,7.0,329.0,16.1,395.75,9.5,22.0,28.99266843728399,1,Linear Regressor,2,2020-08-17
0.1415,0.0,6.91,0.0,0.448,6.169,6.6,5.7209,3.0,233.0,17.9,383.37,5.81,25.3,24.956110381920396,1,Linear Regressor,2,2020-08-17
9.91655,0.0,18.1,0.0,0.693,5.852,77.8,1.5004,24.0,666.0,20.2,338.16,29.97,6.3,10.69474688755453,1,Linear Regressor,2,2020-08-17
4.0974,0.0,19.58,0.0,0.871,5.468,100.0,1.4118,5.0,403.0,14.7,396.9,26.42,15.6,12.115150884758677,1,Linear Regressor,2,2020-08-17
0.12802,0.0,8.56,0.0,0.52,6.474,97.1,2.4329,5.0,384.0,20.9,395.24,12.27,19.8,23.07572377016114,1,Linear Regressor,2,2020-08-17
0.04337,21.0,5.64,0.0,0.439,6.115,63.0,6.8147,4.0,243.0,16.8,393.97,9.43,20.5,24.34078423169817,1,Linear Regressor,2,2020-08-17
0.01951,17.5,1.38,0.0,0.4161,7.104,59.5,9.2229,3.0,216.0,18.6,393.24,8.05,33.0,23.567697505210692,1,Linear Regressor,2,2020-08-17
0.37578,0.0,10.59,1.0,0.489,5.404,88.6,3.665,4.0,277.0,18.6,395.24,23.98,19.3,17.33991891140083,1,Linear Regressor,2,2020-08-17
0.17171,25.0,5.13,0.0,0.453,5.966,93.4,6.8185,8.0,284.0,19.7,378.08,14.44,16.0,19.128241019884864,1,Linear Regressor,2,2020-08-17
0.07013,0.0,13.89,0.0,0.55,6.642,85.1,3.4211,5.0,276.0,16.4,392.78,9.69,28.7,28.465157368959552,1,Linear Regressor,2,2020-08-17
0.07896,0.0,12.83,0.0,0.437,6.273,6.0,4.2515,5.0,398.0,18.7,394.92,6.78,24.1,25.141682659904674,1,Linear Regressor,2,2020-08-17
0.09744,0.0,5.96,0.0,0.499,5.841,61.4,3.3779,5.0,279.0,19.2,377.56,11.41,20.0,22.628934671305075,1,Linear Regressor,2,2020-08-17
19.6091,0.0,18.1,0.0,0.671,7.313,97.9,1.3163,24.0,666.0,20.2,396.9,13.44,15.0,25.29688615219957,1,Linear Regressor,2,2020-08-17
